"","state","county_name","county_fips","trump_share_2016","trump_share_2020","delta_share","z_delta","shift_flag"
"675","FLORIDA","LAKE","12069",0.599476716218277,0.595601805843437,-0.00387491037484056,-0.76899746153626,"Within two standard deviations"
"676","HAWAII","HONOLULU","15003",0.31605724483012,0.356580180161318,0.0405229353311982,0.768948838293951,"Within two standard deviations"
"677","WASHINGTON","KLICKITAT","53039",0.537561519175411,0.533702064896755,-0.00385945427865575,-0.76846206065004,"Within two standard deviations"
"678","WASHINGTON","BENTON","53005",0.589725967485974,0.58588025195811,-0.00384571552786295,-0.767986148798686,"Within two standard deviations"
"679","ILLINOIS","JACKSON","17077",0.440467969289515,0.480943337896922,0.0404753686074064,0.767301121705742,"Within two standard deviations"
"680","KANSAS","NESS","20135",0.844566712517194,0.884996695307336,0.0404299827901424,0.76572895196156,"Within two standard deviations"
"681","SOUTH DAKOTA","MINNEHAHA","46099",0.537201487292846,0.533425037367589,-0.00377644992525716,-0.765586780641538,"Within two standard deviations"
"682","FLORIDA","INDIAN RIVER","12061",0.607681635815971,0.603914488531451,-0.00376714728451932,-0.765264536134537,"Within two standard deviations"
"683","WISCONSIN","KEWAUNEE","55061",0.614984197806284,0.655394791236048,0.0404105934297643,0.765057302367408,"Within two standard deviations"
"684","IDAHO","WASHINGTON","16087",0.73692480359147,0.777320359281437,0.0403955556899669,0.764536393392853,"Within two standard deviations"
"685","ALABAMA","BALDWIN","01003",0.765457123352413,0.761713728243328,-0.00374339510908472,-0.764441758142911,"Within two standard deviations"
"686","MISSISSIPPI","HUMPHREYS","28053",0.270632494709617,0.266889472427787,-0.00374302228182971,-0.764428843365444,"Within two standard deviations"
"687","IDAHO","LEWIS","16061",0.755974842767296,0.796256684491979,0.040281841724683,0.760597329022357,"Within two standard deviations"
"688","WYOMING","NIOBRARA","56027",0.849315068493151,0.845688350983359,-0.00362671750979204,-0.760400033161628,"Within two standard deviations"
"689","TENNESSEE","DEKALB","47041",0.743493889288282,0.783742511453072,0.0402486221647899,0.759446599782973,"Within two standard deviations"
"690","PENNSYLVANIA","WYOMING","42131",0.672321972002435,0.668730650154799,-0.00359132184763589,-0.75917392349848,"Within two standard deviations"
"691","MISSOURI","GENTRY","29075",0.757147551758133,0.797343219029966,0.0401956672718325,0.757612236417218,"Within two standard deviations"
"692","WYOMING","JOHNSON","56019",0.78718587276432,0.783723747980614,-0.00346212478370589,-0.754698522873512,"Within two standard deviations"
"693","OREGON","CURRY","41015",0.571881690587582,0.568442211055276,-0.00343947953230594,-0.753914088853225,"Within two standard deviations"
"694","SOUTH DAKOTA","WALWORTH","46129",0.765442067016552,0.762015503875969,-0.00342656314058332,-0.753466663611277,"Within two standard deviations"
"695","ILLINOIS","GRUNDY","17063",0.578990403236218,0.619047619047619,0.040057215811401,0.752816262470945,"Within two standard deviations"
"696","OHIO","TUSCARAWAS","39157",0.651941194991402,0.691991366579575,0.0400501715881731,0.752572249796993,"Within two standard deviations"
"697","KANSAS","HODGEMAN","20083",0.84070796460177,0.83732057416268,-0.00338739043909042,-0.752109716886559,"Within two standard deviations"
"698","FLORIDA","GLADES","12043",0.688260969446359,0.728288080107838,0.0400271106614787,0.751773416738398,"Within two standard deviations"
"699","WISCONSIN","DUNN","55033",0.52003078176633,0.559981295698011,0.0399505139316804,0.749120097522137,"Within two standard deviations"
"700","NEBRASKA","NEMAHA","31127",0.669408415058526,0.709319310546304,0.0399108954877786,0.747747710230934,"Within two standard deviations"
"701","ILLINOIS","MCHENRY","17111",0.505199294532628,0.501955711225965,-0.00324358330666241,-0.747128221868282,"Within two standard deviations"
"702","WASHINGTON","CLARK","53011",0.46183553157474,0.458611561965556,-0.00322396960918431,-0.746448801212105,"Within two standard deviations"
"703","MICHIGAN","BENZIE","26019",0.54155260070395,0.538329799380199,-0.00322280132375097,-0.746408331675109,"Within two standard deviations"
"704","FLORIDA","FRANKLIN","12037",0.685785536159601,0.682581398744342,-0.00320413741525882,-0.745761811814756,"Within two standard deviations"
"705","ALABAMA","PIKE","01109",0.584219319562576,0.581027382414565,-0.00319193714801047,-0.745339193204029,"Within two standard deviations"
"706","MISSOURI","IRON","29093",0.743265401733427,0.783101045296167,0.0398356435627402,0.74514097520072,"Within two standard deviations"
"707","OHIO","OTTAWA","39123",0.569493203708705,0.609322281001375,0.03982907729267,0.744913518877166,"Within two standard deviations"
"708","TEXAS","NOLAN","48353",0.731315626930204,0.771140563748367,0.0398249368181628,0.744770092380977,"Within two standard deviations"
"709","TENNESSEE","SULLIVAN","47163",0.754343427855744,0.751240636389311,-0.00310279146643255,-0.742251176906203,"Within two standard deviations"
"710","PENNSYLVANIA","LEBANON","42075",0.655267200258711,0.652193937363926,-0.00307326289478571,-0.741228303909072,"Within two standard deviations"
"711","NEBRASKA","LANCASTER","31109",0.452111611108256,0.449045748954136,-0.00306586215412058,-0.740971941431547,"Within two standard deviations"
"712","MINNESOTA","KANABEC","27065",0.639598874892992,0.679290196927072,0.0396913220340795,0.74014166143989,"Within two standard deviations"
"713","TEXAS","BURNET","48053",0.76223703395126,0.759274992919853,-0.0029620410314074,-0.737375566225008,"Within two standard deviations"
"714","TEXAS","PARKER","48367",0.817941813189714,0.815008932324506,-0.00293288086520826,-0.736365454833448,"Within two standard deviations"
"715","NEW YORK","ONEIDA","36065",0.565185860739048,0.562264002517306,-0.00292185822174129,-0.735983629241129,"Within two standard deviations"
"716","ALASKA","DISTRICT 24","02024",0.518612334801762,0.515726889144611,-0.00288544565715154,-0.734722293964888,"Within two standard deviations"
"717","TENNESSEE","PICKETT","47137",0.772848948374761,0.812350733538042,0.0395017851632806,0.733576083212139,"Within two standard deviations"
"718","OHIO","MARION","39101",0.644365929640605,0.683837802861457,0.0394718732208518,0.732539930208595,"Within two standard deviations"
"719","COLORADO","FREMONT","08043",0.688208255586402,0.685409085573424,-0.00279917001297747,-0.731733696081074,"Within two standard deviations"
"720","NORTH DAKOTA","RENVILLE","38075",0.767981438515081,0.807429871114481,0.0394484325993995,0.731727944481472,"Within two standard deviations"
"721","OHIO","BUTLER","39017",0.615373995478575,0.612583473012847,-0.00279052246572797,-0.731434144085172,"Within two standard deviations"
"722","INDIANA","MONROE","18105",0.352277004140008,0.349495653275483,-0.00278135086452491,-0.731116438802192,"Within two standard deviations"
"723","NEW MEXICO","LOS ALAMOS","35028",0.308589802480478,0.348002928495892,0.0394131260154142,0.730504920496047,"Within two standard deviations"
"724","WISCONSIN","JACKSON","55053",0.529227782571182,0.56863707776905,0.0394092951978674,0.730372220551313,"Within two standard deviations"
"725","WISCONSIN","KENOSHA","55059",0.467395817115574,0.506795284996281,0.039399467880707,0.730031801194838,"Within two standard deviations"
"726","NEW JERSEY","HUDSON","34017",0.223557834757835,0.262949769861917,0.0393919351040824,0.729770864977033,"Within two standard deviations"
"727","WISCONSIN","DOOR","55029",0.487505679236711,0.484764129840433,-0.00274154939627708,-0.72973771152734,"Within two standard deviations"
"728","TENNESSEE","WARREN","47177",0.700852189244784,0.740208632644138,0.0393564433993537,0.728541428388521,"Within two standard deviations"
"729","KANSAS","DOUGLAS","20045",0.293249745442929,0.290545423985209,-0.00270432145772048,-0.728448131606447,"Within two standard deviations"
"730","NEW JERSEY","MERCER","34021",0.295108254700407,0.292411270412901,-0.00269698428750581,-0.728193971216378,"Within two standard deviations"
"731","LOUISIANA","OUACHITA","22073",0.613581898642986,0.610921551051094,-0.00266034759189182,-0.726924872016597,"Within two standard deviations"
"732","TENNESSEE","HAMBLEN","47063",0.766334815387589,0.763712394949454,-0.00262242043813543,-0.725611071203626,"Within two standard deviations"
"733","IDAHO","PAYETTE","16075",0.745519301470588,0.784733905959444,0.0392146044888557,0.723628112796213,"Within two standard deviations"
"734","NEW HAMPSHIRE","GRAFTON","33009",0.371354339630013,0.368843345810325,-0.00251099381968806,-0.721751240781259,"Within two standard deviations"
"735","TENNESSEE","MARION","47115",0.708525133492911,0.747661436330718,0.0391363028378071,0.720915734918734,"Within two standard deviations"
"736","TEXAS","LIMESTONE","48293",0.748933970797261,0.746454095656954,-0.00247987514030623,-0.720673286275814,"Within two standard deviations"
"737","TEXAS","GRAYSON","48181",0.745001687194196,0.742559774018899,-0.00244191317529696,-0.719358279597183,"Within two standard deviations"
"738","TEXAS","KIMBLE","48267",0.869364754098361,0.866928446771379,-0.00243630732698197,-0.719164092389755,"Within two standard deviations"
"739","KANSAS","MORRIS","20127",0.69359756097561,0.732666436702311,0.0390688757267014,0.71858005231107,"Within two standard deviations"
"740","WISCONSIN","BUFFALO","55011",0.579421866056096,0.618474923234391,0.0390530571782949,0.718032096039689,"Within two standard deviations"
"741","VERMONT","CALEDONIA","50005",0.393179396092362,0.390816730439372,-0.00236266565299043,-0.716613136634413,"Within two standard deviations"
"742","OHIO","HIGHLAND","39071",0.757796875844549,0.796808294368774,0.0390114185242252,0.716589728444189,"Within two standard deviations"
"743","TEXAS","DAWSON","48115",0.73982598933483,0.778833465294273,0.0390074759594427,0.716453157562816,"Within two standard deviations"
"744","TENNESSEE","BRADLEY","47011",0.769875342678322,0.767556960645372,-0.00231838203294976,-0.715079147124301,"Within two standard deviations"
"745","OREGON","UNION","41061",0.650138803207896,0.689105995717345,0.0389671925094484,0.715057734386806,"Within two standard deviations"
"746","MINNESOTA","COTTONWOOD","27033",0.643069393462681,0.68200425740953,0.0389348639468488,0.713937869392498,"Within two standard deviations"
"747","MINNESOTA","BLUE EARTH","27013",0.466376923763879,0.464092535574603,-0.00228438818927673,-0.713901596608898,"Within two standard deviations"
"748","NEW YORK","HAMILTON","36041",0.64,0.637718543995414,-0.00228145600458585,-0.71380002540597,"Within two standard deviations"
"749","TENNESSEE","MADISON","47113",0.559679958027282,0.557462165308498,-0.00221779271878408,-0.711594722124317,"Within two standard deviations"
"750","TEXAS","HUNT","48231",0.757748621410915,0.75557685830505,-0.00217176310586498,-0.710000251227232,"Within two standard deviations"
"751","NEW YORK","SCHOHARIE","36095",0.628540925266904,0.626375711574953,-0.00216521369195133,-0.709773378802808,"Within two standard deviations"
"752","UTAH","GRAND","49019",0.43569380101478,0.433558341369335,-0.00213545964544587,-0.708742695331564,"Within two standard deviations"
"753","MISSISSIPPI","PIKE","28113",0.491048436541999,0.488928612616769,-0.00211982392523019,-0.708201072248991,"Within two standard deviations"
"754","TEXAS","WOOD","48499",0.838361723714423,0.836252688880109,-0.00210903483431424,-0.707827336942946,"Within two standard deviations"
